Job_ID,Job_Title,Job_Type,Company_Name,Sector,Posted_Date,Location,Cities,States,Skills_Required,Qualification_Required,Experience_Required,Stipend,Duration,Number_of_Openings,Actively_Hiring,Description,Links,Diversity_Preferences,Past_Participation,Tags
,Next.js Front End Development Intern (Remote),,Go India Stocks,,,,,,".NET , CSS , Django , HTML , Java , Python , Telugu Proficiency (Spoken)",,,"₹ 5,000 /month",,,,"We are seeking a talented Python/java/dotnet Development intern to join our dynamic team at Corpitsoft. If you have a passion for coding and are proficient in Python, Django, .NET, Java, HTML, and CSS, then this opportunity is perfect for you!

Selected intern's day-to-day responsibilities include:

1. Collaborate with the development team to design, develop, and implement Python-based applications
2. Participate in code reviews and provide feedback on code quality and best practices
3. Assist in troubleshooting and resolving technical issues in existing applications
4. Contribute to the development of new features and enhancements
5. Work closely with project managers to meet project deadlines and deliverables
6. Stay up-to-date with the latest technology trends and best practices in Python development
7. Take initiative in learning and developing new skills to enhance your overall proficiency in Python development

After completion of the internship, we will provide the placements with our clients.

Join us at Corpitsoft and gain valuable hands-on experience in a fast-paced and innovative environment!. .NET , CSS , Django , HTML , Java , Python , Telugu Proficiency (Spoken)",https://internshala.com/internship/detail/work-from-home-nextjs-front-end-development-internship-at-go-india-stocks1710748889,,,
,NEXT.Js Development Intern,,Ayurveda House Private Limited,,,,,,"Amazon Web Services (AWS) , Data Science , Microsoft Azure , Python",,,"₹ 10,000-15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Assist in designing and implementing cloud-based solutions using Microsoft Azure and AWS
2. Collaborate with cross-functional teams to gather requirements and define project objectives
3. Deploy, configure, and manage cloud infrastructure and services
4. Monitor system performance and security, implementing necessary optimizations and enhancements
5. Troubleshoot and resolve technical issues related to cloud infrastructure and services
6. Stay up-to-date with the latest trends and best practices in cloud computing

Requirements:

1. Bachelor's degree in Computer Science, Engineering, or related field
2. Strong understanding of cloud computing principles and architectures
3. Familiarity with Microsoft Azure and/or AWS services, such as computing, Storage, Networking, and Security
4. Proficiency in at least one programming/scripting language (e.g., Python, PowerShell, Bash)
5. Excellent problem-solving skills and attention to detail
6. Strong communication and teamwork skills
7. Ability to quickly learn new technologies and adapt to changing requirements
8. Relevant certifications (e.g., Microsoft Certified: Azure Administrator Associate, AWS Certified Solutions Architect Associate)
9. Experience with containerization technologies (e.g., Docker, Kubernetes)
10. Knowledge of infrastructure-as-code tools (e.g., Terraform, Ansible)
11. Understanding of DevOps principles and practices. Amazon Web Services (AWS) , Data Science , Microsoft Azure , Python",https://internshala.com/internship/detail/nextjs-development-internship-in-delhi-at-ayurveda-house-private-limited1710747603,,,
,Python Development Intern,,Corpitsoft,,,,,,"Bootstrap , CSS , HTML , JavaScript , jQuery , MySQL , Node.js , PHP , ReactJS , React Native",,,"₹ 15,000-25,000 /month",,,,"Selected intern's day-to-day responsibilities include: 

1. Working effectively within an agile & deadline-driven production process to complete development with rapid and iterative cycles
2. Participating in gathering requirements and functional specification activities and providing feedback on implementation feasibility as well as navigable prototypes/mock-ups
3. Working on troubleshooting, testing, and maintaining the core product software, MySQL databases, and the Apache server(s)
4. Developing structured MySQL queries considering performance constraints
5. Working on integrating with other cloud-and-mobile applications via APIs. Bootstrap , CSS , HTML , JavaScript , jQuery , MySQL , Node.js , PHP , ReactJS , React Native",https://internshala.com/internship/detail/work-from-home-python-development-internship-at-corpitsoft1710745293,,,
,Junior Cloud Engineering (Microsoft Azure/AWS) Intern (Remote),,Softsensor.ai,,,,,,MEAN/MERN Stack,,,"₹ 3,000 /month",,,,"Selected intern's day-to-day responsibilities include: 

1. Engaging with our community of students.
2. Helping the students with web development doubts as a senior. MEAN/MERN Stack",https://internshala.com/internship/detail/work-from-home-junior-cloud-engineering-microsoft-azure-aws-internship-at-softsensorai1710745132,,,
,Web Development Intern (Remote),,Arachnomesh Technologies Private Limited,,,,,,"Algorithms , Data Analytics , Deep Learning , Problem Solving , Research and Analytics , Statistical Modeling",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include: 

1. Learning & understanding prominent data analytics tools - Work will require a deep dive into use cases of tools for climate data analytics and the technology platforms being used. You should be excited about learning the current mathematical models and algorithms in predictive analytics
2. Developing algorithms for predictive models - Work will involve writing formulae and algorithms for predictive analytics of diverse climate data across renewable energy, energy efficiency, energy storage, waste management, etc. You will also be using currently available packages and tools
3. Developing dashboard - You will be designing and developing innovative and effective data analytics and predictive analytics dashboards and scorecards for specific climate action domains
4. For all the above roles, you will work with our industry consulting experts & technology teams. Algorithms , Data Analytics , Deep Learning , Problem Solving , Research and Analytics , Statistical Modeling",https://internshala.com/internship/detail/work-from-home-web-development-internship-at-arachnomesh-technologies-private-limited1710742634,,,
,Web Dev Community Management Intern (Remote),,Tutedude,,,,,,"Amazon Web Services (AWS) , AngularJS , Data Structures , DevOps , Express.js , HTML&CSS , JavaScript , MEAN/MERN Stack , MongoDB , Node.js , React , ReactJS",,,"₹ 40,000 /month +  Incentives",,,,"Selected intern's day-to-day responsibilities include: 

1. Mentor junior developers in the MEAN/MERN stack and data structures
2. Provide technical guidance on web development projects
3. Design and develop applications using the MEAN/MERN stack and data structures
4. Perform unit testing and debugging of applications
5. Develop web services architectures and APIs
6. Support and maintain applications in production
7. Creating technical content for our social media platforms on a daily basis

Required:

1. Have a passion for teaching and developing
2. Experienced with the MEAN/MERN stack and data structures
3. DevTown is looking for an enthusiastic and engaged intern who is proficient in the design, development, and deployment of web applications, with experience in the MEAN/MERN stack and data structures. Amazon Web Services (AWS) , AngularJS , Data Structures , DevOps , Express.js , HTML&CSS , JavaScript , MEAN/MERN Stack , MongoDB , Node.js , React , ReactJS",https://internshala.com/internship/detail/work-from-home-web-dev-community-management-internship-at-tutedude1710741895,,,
,Climate Data Analytics Intern,,Energy Alternatives India,,,,,,"Data Structures , Deep Learning , Machine Learning , Python",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Develop and implement machine learning algorithms to solve complex business problems
2. Utilize Python programming language to build and optimize machine learning models
3. Apply deep learning techniques to enhance the performance of our AI systems
4. Work with data structures to efficiently handle and manipulate large datasets
5. Collaborate with cross-functional teams to gather and analyze data for model training
6. Assist in the development of innovative solutions using machine learning technologies
7. Stay updated on the latest trends in machine learning and contribute fresh ideas to our projects

Requirements:

1. Currently enrolled in a college program pursuing a degree in computer science, engineering, mathematics, or a related field
2. Proficiency in programming languages such as Python, R, or Java
3. Strong understanding of fundamental ML concepts, including supervised/unsupervised learning, regression, classification, and clustering
4. Familiarity with ML libraries/frameworks such as scikit-learn, TensorFlow, or PyTorch
5. Solid grasp of data manipulation and analysis techniques, including data cleaning, transformation, and visualization
6. Excellent problem-solving skills and ability to work collaboratively in a team environment
7. Eagerness to learn and a proactive attitude toward exploring new ML methodologies and technologies. Data Structures , Deep Learning , Machine Learning , Python",https://internshala.com/internship/detail/climate-data-analytics-internship-in-chennai-at-energy-alternatives-india1710741641,,,
,Full Stack Web Development And Mentoring Intern (Remote),,DevTown,,,,,,"CSS , Django , HTML , Machine Learning , Python , REST API",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Collaborating with senior Django developers to understand project requirements and contribute to the development of web applications
2. Designing and implementing database models, views, templates, and forms using Django's MVC architecture
3. Writing clean, efficient, and maintainable code following best practices and coding standards
4. Integrating third-party APIs and libraries to enhance application functionality and user experience
5. Participating in code reviews, testing, debugging, and troubleshooting to ensure the quality and reliability of web applications
6. Documenting technical specifications, implementation details, and user guides for developed features

Requirements:

1. Currently enrolled in a college program pursuing a degree in Computer Science, Software Engineering, or a related field
2. Proficiency in Python programming language and understanding of object-oriented programming concepts
3. Familiarity with web development fundamentals, including HTML, CSS, JavaScript, and AJAX
4. Basic knowledge of relational databases and SQL
5. Eagerness to learn and adapt to new technologies and frameworks
6. Strong problem-solving skills and attention to detail
7. Ability to work collaboratively in a team environment and communicate effectively. CSS , Django , HTML , Machine Learning , Python , REST API",https://internshala.com/internship/detail/work-from-home-full-stack-web-development-and-mentoring-internship-at-devtown1710739877,,,
,Machine Learning Intern (Part time/Remote),,Aeonaxy Technologies Private Limited,,,,,,"Advanced Excel , Data Analytics , Data Science , MS-Excel , SQL",,,"₹ 3,000 /month",,,,"Selected intern's day-to-day responsibilities include gathering, interpreting, and using complex data to develop actionable steps that will improve processes and optimize results.. Advanced Excel , Data Analytics , Data Science , MS-Excel , SQL",https://internshala.com/internship/detail/work-from-home-part-time-machine-learning-internship-at-aeonaxy-technologies-private-limited1710739557,,,
,Python Development Intern (Part time/Remote),,Aeonaxy Technologies Private Limited,,,,,,"Android , C Programming , DigitalOcean , Java , Machine Learning , Python",,,"₹ 10,000 /month +  Incentives",,,,"Selected intern's day-to-day responsibilities include: 

1. Create 'How-To' tutorials for YouTube channel
2. Write blogs on create 'How-To' tutorials
3. Work on video editing and making videos on 'How-To' tutorial

Example: Create a video on 'How to Install MySQL software in Windows/Ubuntu'.. Android , C Programming , DigitalOcean , Java , Machine Learning , Python",https://internshala.com/internship/detail/work-from-home-part-time-python-development-internship-at-aeonaxy-technologies-private-limited1710739408,,,
,Data Analytics Intern,,Sparsh Magic LLP,,,,,,"Amazon Web Services (AWS) , AngularJS , Hibernate (Java) , Node.js , Python , ReactJS , Spring MVC",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Develop user interfaces and user experiences using front-end technologies, such as HTML, CSS, JavaScript, and popular libraries and frameworks like React and Angular
2. Ensure responsive design for a seamless experience on various devices and screen sizes
3. Design, develop, and maintain server-side applications, APIs, and databases using programming languages like Python and Java
4. Manage and optimize database systems including SQL or NoSQL databases, to ensure data integrity and performance
5. Deploy and manage web applications on various server environments including cloud platforms such as AWS, Azure, or Google Cloud, as well as on-premises servers
6. Implement security best practices to protect web applications from vulnerabilities and threats, such as cross-site scripting (XSS), SQL injection, and data breaches
7. Secure data storage and transmission through encryption and authentication mechanisms
8. Collaborate with other team members, such as UI/UX designers, back-end developers, and QA engineers, to ensure the seamless integration of front-end and back-end components
9. Write unit tests and conduct end-to-end testing to identify and fix issues and bugs
10. Debug and optimize application performance for a better user experience

Qualifications:

1. Hold a Bachelor's degree in Computer Science, Software Engineering, or a related field
2. Demonstrate proficiency in front-end and back-end technologies including HTML, CSS, JavaScript, and popular frameworks, as well as server-side scripting and database management
3. Possess knowledge of web security practices
4. Exhibit strong problem-solving and communication skills
5. Have the ability to work in a team and collaborate effectively. Amazon Web Services (AWS) , AngularJS , Hibernate (Java) , Node.js , Python , ReactJS , Spring MVC",https://internshala.com/internship/detail/data-analytics-internship-in-indore-at-sparsh-magic-llp1710736533,,,
,Tutorial Creation (How To Tutorials For Software Engineers) Intern (Remote),,Professional Cipher,,,,,,"Python , SQL",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Create and maintain optimal data pipeline architecture
2. Assemble large, complex data sets that meet functional/non-functional business requirements
3. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS big data technologies
4. Work with stakeholders, including the Executive, Product, Data, and Design teams, to assist with data-related technical issues and support their data infrastructure needs
5. Perform data analytics and present meaningful recommendations and insights for all other teams, both on-shore and off-shore

Skills Required:

1. Basic understanding of Big Data tools: Hadoop, Spark, Kafka, etc.
2. Excellent understanding of T-SQL programming and Microsoft SQL Server or any other similar tools
3. Demonstrated knowledge of large, relational databases and data structures
4. Analytical and problem-solving skills to identify defects or inconsistencies
5. Understanding of ETL concepts
6. Communication and presentation skills with demonstrated ability to converse with all levels of staff and management. Python , SQL",https://internshala.com/internship/detail/work-from-home-tutorial-creation-how-to-tutorials-for-software-engineers-internship-at-professional-cipher1710736201,,,
,Full Stack Development Intern,,Go Digital Technology Consulting,,,,,,"Computer Vision , Data Science , Data Structures , Deep Learning , Django , Flask , Machine Learning , Natural Language Processing (NLP) , Python , SQL",,,"₹ 40,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Deliver real-time lectures on data science, machine learning, and deep learning using online platforms
2. Craft lesson plans and test tech setups before sessions
3. Participate in all stages of project development, from data collection to model evaluation, using Python
4. Troubleshoot issues arising in project development - technical, data, or algorithmic problems
5. Keep abreast with the latest trends, algorithms, and tools in data science and machine learning
6. Work well in teams, clearly conveying complex ideas
7. Assist students or team members with technical questions or project guidance

Skills & Requirements:

1. Clear explanation of complex concepts is key. Computer Vision , Data Science , Data Structures , Deep Learning , Django , Flask , Machine Learning , Natural Language Processing (NLP) , Python , SQL",https://internshala.com/internship/detail/full-stack-development-internship-in-mumbai-at-go-digital-technology-consulting1710734511,,,
,Big Data Intern,,Go Digital Technology Consulting,,,,,,"MEAN/MERN Stack , MySQL , Node.js , ReactJS",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include: 

1. Develop, test, and deploy high-quality, maintainable, and reusable web applications using the MERN stack
2. Design and implement clean, efficient, and well-documented code
3. Troubleshoot and debug complex technical problems
4. Stay up-to-date on the latest web development trends and technologies

Qualifications

1. Proficiency in JavaScript (ES6+), HTML5, CSS3
2. In-depth knowledge of the MERN Stack
3. Experience with building RESTful APIs
4. Experience with version control systems (e.g., Git). MEAN/MERN Stack , MySQL , Node.js , ReactJS",https://internshala.com/internship/detail/big-data-internship-in-mumbai-at-go-digital-technology-consulting1710734495,,,
,Data Science (Mentor And Development) Intern (Part time/Remote),,DevTown,,,,,,"Data Science , Machine Learning , Python",,,"₹ 8,000-10,000 /month",,,,"Selected intern's day-to-day responsibilities include: 

1. Research and stay up-to-date with the latest advancements in AI technology
2. Write two informative and engaging articles on AI-related topics every day
3. Collaborate with the content team to brainstorm and develop content ideas
4. Proofread and edit your articles to ensure accuracy, clarity, and adherence to style guidelines. Data Science , Machine Learning , Python",https://internshala.com/internship/detail/work-from-home-part-time-data-science-mentor-and-development-internship-at-devtown1710679067,,,
,Full Stack Development (Mern Stack) Intern (Remote),,FlexiEle Consulting Services Private Limited,,,,,,"Dart , Firebase , Flutter",,,"₹ 6,000-12,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Develop and maintain Flutter applications for iOS and Android platforms
2. Collaborate with designers and backend developers to implement engaging user interfaces
3. Create and execute unit and integration tests to ensure high-quality code
4. Optimize app performance and troubleshoot issues to deliver seamless user experiences
5. Stay up-to-date with the latest Flutter and Dart trends, technologies, and best practices
6. Participate in code reviews to ensure codebase integrity and enhance team collaboration. Dart , Firebase , Flutter",https://internshala.com/internship/detail/work-from-home-full-stack-development-mern-stack-internship-at-flexiele-consulting-services-private-limited1710667472,,,
,Content Writing (Artificial Intelligence) Intern (Remote),,FavTutor,,,,,,"Bootstrap , CSS , HTML , JavaScript , MySQL , PHP , WordPress",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include: 

1. Write clean, maintainable, and performance PHP code and work with our product team to create great products for our customers
2. Engage in the entire product lifecycle including the design, development, deployment, and maintenance of new and existing features
3. Write code in a timely and scalable way all while ensuring strong optimization
4. Impact the code-base of our products in a meaningful way
5. Work on troubleshooting application and code issues
6. Update and alter the application features to enhance performance. Bootstrap , CSS , HTML , JavaScript , MySQL , PHP , WordPress",https://internshala.com/internship/detail/work-from-home-content-writing-artificial-intelligence-internship-at-favtutor1710649825,,,
,Flutter Development Intern (Remote),,Celebrare,,,,,,"CSS , HTML , JavaScript , MongoDB , Node.js , ReactJS",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Work closely with our experienced developers to design, develop, and test web applications using cutting-edge technologies
2. Collaborate with the design team to implement user-friendly interfaces and enhance user experience
3. Assist in troubleshooting and resolving technical issues to ensure seamless functionality of our applications
4. Research emerging technologies and propose innovative solutions to improve our development processes
5. Participate in team meetings and brainstorming sessions to contribute fresh ideas and insights
6. Stay up-to-date on industry trends and best practices to continuously enhance your skills and knowledge
7. Take ownership of assigned projects and deliver high-quality results within set deadline

Required qualifications:

1. Proficiency in front-end technologies such as HTML, CSS, and JavaScript
2. Experience with front-end frameworks/libraries such as React, Angular, or Vue.js
3. Familiarity with back-end technologies such as Node.js, Express.js, or Django
4. Basic knowledge of databases and SQL
5. Strong problem-solving skills and attention to detail
6. Ability to work independently and in a team environment
7. Currently enrolled in a relevant undergraduate or graduate program. CSS , HTML , JavaScript , MongoDB , Node.js , ReactJS",https://internshala.com/internship/detail/work-from-home-flutter-development-internship-at-celebrare1710647045,,,
,Web Development Intern (Part time/Remote),,Aeonaxy Technologies Private Limited,,,,,,"Certificate ,  Letter of recommendation ,  Flexible work hours",,,"₹ 7,000-10,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Implement and manage Microsoft Defender for Cloud regulatory compliance controls for Azure services and workloads
2. Develop security policies and procedures in alignment with industry standards and regulatory requirements
3. Conduct regular security assessments, vulnerability scans, and penetration testing to identify and mitigate risks
4. Monitor and respond to security incidents, including analyzing security logs and conducting forensic investigations
5. Collaborate with cross-functional teams to integrate security best practices into Azure infrastructure design and deployment
6. Stay updated with the latest security threats, trends, and technologies to proactively address emerging risks
7. Provide technical guidance and support to internal teams on security-related matters
8. Participate in audits and compliance assessments to ensure adherence to regulatory frameworks
9. Document security configurations, incidents, and remediation actions for reporting and auditing purposes. Certificate ,  Letter of recommendation ,  Flexible work hours",https://internshala.com/internship/detail/work-from-home-part-time-web-development-internship-at-aeonaxy-technologies-private-limited1710591864,,,
,Full Stack Development Intern (Part time/Remote),,Aeonaxy Technologies Private Limited,,,,,,"Certificate ,  Letter of recommendation ,  Flexible work hours",,,"₹ 7,000-10,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Develop ASP.NET Core web applications that consume RESTful APIs
2. Design, implement, and maintain efficient, reusable, and reliable code
3. Collaborate with cross-functional teams to define, design, and ship new features
4. Integrate data storage solutions using databases like SQL Server or MongoDB
5. Ensure the application's performance, responsiveness, and security
6. Debug and troubleshoot issues to ensure optimal application functionality
7. Stay updated with emerging technologies and industry trends

Eligibility Criteria:

1. Bachelor's degree in computer science, engineering, or related field
2. Proven experience as a .NET Core Developer or similar role
3. Proficiency in ASP.NET Core, C#, and MVC framework
4. Strong understanding of web development technologies like HTML5, CSS3, and JavaScript
5. Experience with RESTful APIs and consuming third-party services
6. Familiarity with databases and ORM frameworks like Entity Framework Core
7. Knowledge of software design principles, SOLID principles, and design patterns
8. Excellent problem-solving and communication skills
9. Ability to work independently and collaboratively in a team environment. Certificate ,  Letter of recommendation ,  Flexible work hours",https://internshala.com/internship/detail/work-from-home-part-time-full-stack-development-internship-at-aeonaxy-technologies-private-limited1710591825,,,
,Azure Security Engineer Intern (Part time/Remote),,HaZZten,,,,,,Webflow,,,"₹ 12,000-20,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Work on building the design on Webflow
2. Collaborate with the Webflow team to understand project requirements and objectives
3. Assist in translating design mockups into interactive websites using Webflow
4. Implement responsive web design techniques to ensure optimal user experience across different devices and screen sizes

Note: You will be provided with the design, you just need to build it. A webflow account will be provided.. Webflow",https://internshala.com/internship/detail/work-from-home-part-time-azure-security-engineer-internship-at-hazzten1710589054,,,
,ASP.NET Core Web Developer Intern (Part time/Remote),,HaZZten,,,,,,"Certificate ,  Letter of recommendation ,  Flexible work hours",,,"₹ 7,000-10,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Design, deploy, and manage containerized applications using Azure Kubernetes Service (AKS)
2. Develop CI/CD pipelines for seamless deployment and automation of containerized applications
3. Collaborate with development teams to optimize application performance and scalability on AKS
4. Monitor AKS clusters, troubleshoot issues, and implement necessary fixes for continuous operation
5. Ensure security best practices are implemented in AKS environments, including network policies and access controls
6. Work closely with DevOps teams to streamline processes and improve deployment efficiency
7. Stay updated with industry trends and advancements in container orchestration and cloud technologies
8. Provide technical guidance and support to team members on AKS-related tasks and projects. Certificate ,  Letter of recommendation ,  Flexible work hours",https://internshala.com/internship/detail/work-from-home-part-time-aspnet-core-web-developer-internship-at-hazzten1710588494,,,
,WordPress Developer Intern,,Creatiwise,,,,,,"Certificate ,  Letter of recommendation ,  Flexible work hours",,,"₹ 7,000-10,000 /month",,,,"Key responsibilities:

1. Deploy and configure Azure Monitor solutions for monitoring applications, infrastructure, and networks
2. Design and implement monitoring strategies based on business requirements and best practices
3. Collaborate with cross-functional teams to gather monitoring requirements and ensure effective monitoring coverage
4. Create and customize monitoring dashboards, alerts, and reports to provide actionable insights to stakeholders
5. Troubleshoot and resolve monitoring-related issues to ensure optimal performance and availability of systems
6. Conduct regular performance analysis and optimization of monitoring configurations
7. Stay updated with Azure Monitor features and recommend improvements to enhance monitoring capabilities
8. Provide guidance and support to teams on leveraging Azure Monitor for proactive monitoring and incident response
9. Document monitoring processes, configurations, and best practices for knowledge sharing and training purposes. Certificate ,  Letter of recommendation ,  Flexible work hours",https://internshala.com/internship/detail/wordpress-developer-internship-in-mumbai-at-creatiwise1710588321,,,
,Azure Kubernetes Service (AKS) Engineer Intern (Part time/Remote),,HaZZten,,,,,,"AngularJS , APIs , CSS , Django , HTML , JavaScript , MongoDB , MySQL , Node.js , PHP , Python , ReactJS , REST API",,,"₹ 8,000-10,000 /month",,,,"We are seeking a motivated Full Stack Developer Intern to join our dynamic team.  As a Full Stack Developer Intern, you will work closely with our engineering team to design, build, and refine features for our products, contributing to both front-end and back-end development.

D. Selected intern's day-to-day responsibilities include:

1. Collaborate with the development team to understand project requirements and contribute to the entire application lifecycle, focusing on coding and debugging.
2. Write clean, maintainable, and efficient code for both front-end and back-end development.
3. Assist in designing and implementing user interface solutions for web and mobile applications.
4. Help integrate data from various back-end services and databases.
5. Participate in code reviews to maintain high-quality code standards and practices.
6. Contribute to the optimization of the application for maximum speed and scalability.
7. Assist in identifying, troubleshooting, and debugging issues that arise in the development process.
8. Stay up-to-date with emerging trends and technologies in web development.

E. Qualifications:

1. Currently, pursuing or recently graduated with a degree in Computer Science, Software Engineering, or a related field.
2. Basic understanding of front-end technologies, including HTML5, CSS3, JavaScript, and responsive design principles.
3. Exposure to back-end programming languages such as Python, Ruby, Java, PHP, . Net, or similar.
4. Familiarity with database technologies such as MySQL, MongoDB, or similar.
5. A foundational understanding of web application development frameworks and third-party libraries.
6. Ability to work in a collaborative environment and communicate effectively with team members.. AngularJS , APIs , CSS , Django , HTML , JavaScript , MongoDB , MySQL , Node.js , PHP , Python , ReactJS , REST API",https://internshala.com/internship/detail/work-from-home-part-time-azure-kubernetes-service-aks-engineer-internship-at-hazzten1710588227,,,
,Azure Monitor Deployment And Configuration Specialist Intern (Part time/Remote),,HaZZten,,,,,,"English Proficiency (Spoken) , English Proficiency (Written) , HTML&CSS , Java , JavaScript , Python",,,"₹ 3,500 /month +  Incentives",,,,"Are you a talented frontend developer looking to gain real-world experience in a dynamic and innovative tech company? Look no further! Techeir/Konseptrix Analytics Private Limited is seeking a frontend developer intern with expertise in English proficiency (written & spoken), Java, JavaScript, Python, and HTML&CSS to join our team. As an intern, you will have the opportunity to work on exciting projects, collaborate with experienced developers, and enhance your skills in a supportive environment. 

Selected intern's day-to-day responsibilities include:

1. Develop and maintain responsive web applications using HTML, CSS, and JavaScript
2. Collaborate with the design team to implement user-friendly interfaces and improve user experience
3. Write clean, efficient, and well-documented code in Java, Python, and other programming languages
4. Conduct thorough testing and debugging to ensure the functionality and performance of web applications
5. Stay up-to-date with the latest frontend development trends and technologies to continuously improve our products
6. Assist in troubleshooting technical issues and providing timely solutions
7. Communicate effectively with team members to ensure project deadlines and goals are met

If you are passionate about frontend development and eager to learn and grow in a fast-paced environment, this internship opportunity is perfect for you! Apply now and take the first step towards a successful career in tech!. English Proficiency (Spoken) , English Proficiency (Written) , HTML&CSS , Java , JavaScript , Python",https://internshala.com/internship/detail/work-from-home-part-time-azure-monitor-deployment-and-configuration-specialist-internship-at-hazzten1710586229,,,
,Full Stack Development Intern,,Indika AI Private Limited,,,,,,JavaScript,,,"₹ 18,000 /month",,,,"Selected intern's day-to-day responsibilities include: 

1. Code the back-end requirements of software projects designed by DeepThought's product development teams
2. Take up software testing of the executed projects and then push them for production
3. Develop prototypes using Node.js

This is a hybrid role and it involves 3hrs of  teaching and 4hrs of backend development, since the company is into EdTech space. JavaScript",https://internshala.com/internship/detail/full-stack-development-internship-in-delhi-at-indika-ai-private-limited1710577743,,,
,Frontend Development Intern (Part time/Remote),,Techeir/Konseptrix Analytics Private Limited,,,,,,"Computer Vision , Deep Learning , Django , Image Processing , Machine Learning",,,"₹ 8,000-10,000 /month",,,,"We are seeking a highly motivated and skilled Computer Vision Intern to join our dynamic team. This position is ideal for someone with a deep interest in advanced computer vision technologies, including structure from motion, vision language models, and zero-shot detection models. 

Selected intern's day-to-day responsibilities include:

1. Participate in the development and optimization of algorithms for structure from motion, vision language models, and zero-shot detection
2. Collaborate with the team to integrate advanced computer vision techniques into our projects
3. Conduct research to stay ahead of the curve in computer vision technologies and methodologies
4. Work on real-world datasets to train, validate, and test computer vision models
5. Document and present research findings and developments within the team

Qualifications:

1. Currently in Final year or recently graduated from a Master's or PhD program in Computer Science, Electrical Engineering, or a related field with a focus on computer vision, machine learning, or AI
2. Strong foundation in computer vision principles and hands-on experience with structure from motion, vision language models, and zero-shot detection models
3. Proficient in programming languages such as Python and frameworks/libraries like TensorFlow, PyTorch, and OpenCV
4. Demonstrated ability to work with large datasets and deep learning models
5. Creative problem-solving skills and a passion for innovation in AI
6. Excellent communication and teamwork skills. Computer Vision , Deep Learning , Django , Image Processing , Machine Learning",https://internshala.com/internship/detail/work-from-home-part-time-frontend-development-internship-at-techeir-konseptrix-analytics-private-limited1710577631,,,
,Backend Development Intern,,DeepThought Edutech Ventures Private Limited,,,,,,"Algorithms , CSS , Data Structures , HTML , JavaScript",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Collaborate with senior developers to design and implement new features for our web applications
2. Write clean, efficient, and maintainable code for front-end and back-end development
3. Conduct thorough testing and debugging of applications to ensure high performance and usability
4. Assist in optimizing websites for speed and scalability to enhance user experience
5. Work on staying up-to-date with the latest industry trends and technologies to contribute innovative ideas
6. Work closely with cross-functional teams to meet project deadlines and deliver exceptional results
7. Participate in code reviews and provide feedback to improve code quality and efficiency

Requirements:

1. Proficiency in JavaScript programming language
2. Familiarity with front-end frameworks such as React, Angular, or Vue.js
3. Basic understanding of HTML5 and CSS3
4. Strong problem-solving skills and attention to detail
5. Ability to work independently and in a team environment
6. Currently enrolled in a relevant undergraduate or graduate program. Algorithms , CSS , Data Structures , HTML , JavaScript",https://internshala.com/internship/detail/backend-development-internship-in-hyderabad-at-deepthought-edutech-ventures-private-limited1710574801,,,
,Computer Vision Intern,,Indika AI Private Limited,,,,,,"HTML&CSS , Node.js , PHP , React , WordPress",,,"₹ 15,000 /month",,,,"Selected intern's day-to-day responsibilities include:

1. Collaborate with the development team to design and implement custom WordPress themes and plugins
2. Work on troubleshooting and debugging issues to ensure optimal performance and user experience on WordPress sites
3. Work on staying up-to-date on the latest trends and technologies in web development to enhance our projects
4. Assist in maintaining and updating existing WordPress sites while following best practices for security and performance
5. Participate in team meetings and provide valuable insights and solutions for various projects
6. Support the team in testing and optimizing websites for cross-browser compatibility and mobile responsiveness
7. Continuously improve your skills and knowledge through hands-on experience and mentorship from seasoned professionals in the industry

Requirements:

1. Proficiency in WordPress development, including theme and plugin development
2. Strong understanding of HTML, CSS, JavaScript, and PHP
3. Familiarity with responsive design principles
4. Basic knowledge of web standards and accessibility best practices
5. Ability to work independently and in a team environment
6. Currently enrolled in a relevant undergraduate or graduate program. HTML&CSS , Node.js , PHP , React , WordPress",https://internshala.com/internship/detail/computer-vision-internship-in-delhi-at-indika-ai-private-limited1710570297,,,
